OrderID,Date,Product,Category,Quantity,UnitPrice,DiscountNum,City,Manager,Segment,Cost,Revenue,Profit
ORD-2507-00606,2025-07-17,Air Purifier,Home,6,66.52,0.0,Saint Petersburg,Kuznetsov,B2C,251.88,399.12,147.24
ORD-2307-00607,2023-07-24,Jacket Wind,Clothing,7,86.05,0.05,Moscow,Kuznetsov,B2C,427.56,572.23,144.67
ORD-2312-00608,2023-12-09,Hiking Boots,Outdoor,6,361.54,0.15,Kazan,Orlov,B2C,1691.82,1843.85,152.03
ORD-2411-00609,2024-11-03,Bike Helmet,Outdoor,6,293.09,0.0,Moscow,Orlov,B2B,1466.58,1758.54,291.96
ORD-2503-00610,2025-03-24,Vacuum 3000,Home,7,44.95,0.0,Yekaterinburg,Kuznetsov,B2C,191.38,314.65,123.27
ORD-2405-00611,2024-05-20,Monitor 24,Office,7,23.28,0.0,Moscow,Kuznetsov,B2C,113.12,162.96,49.84
ORD-2403-00612,2024-03-20,Coffee Maker,Home,7,220.9,0.1,Saint Petersburg,Kuznetsov,B2C,1278.55,1391.67,113.12
ORD-2509-00613,2025-09-20,Tablet Mini,Electronics,1,557.48,0.05,Yekaterinburg,Sidorov,B2C,469.55,529.61,60.06
ORD-2405-00614,2024-05-12,Jacket Wind,Clothing,7,31.42,0.0,Yekaterinburg,Smirnova,B2C,182.77,219.94,37.17
ORD-2305-00615,2023-05-07,Jeans Slim,Clothing,7,182.3,0.05,Moscow,Ivanov,B2B,833.28,1212.3,379.02
ORD-2312-00616,2023-12-30,Smartphone X,Electronics,5,453.8,0.15,Moscow,Orlov,B2B,1718.75,1928.65,209.9
ORD-2408-00617,2024-08-06,Jeans Slim,Clothing,1,173.66,0.0,Moscow,Kuznetsov,B2C,105.75,173.66,67.91
ORD-2305-00618,2023-05-02,Headphones Pro,Electronics,3,976.13,0.0,Saint Petersburg,Ivanov,B2B,2412.27,2928.39,516.12
ORD-2303-00619,2023-03-02,Desk Chair,Office,5,153.6,0.0,Novosibirsk,Volkova,B2C,515.6,768.0,252.4
ORD-2311-00620,2023-11-18,Backpack 30L,Outdoor,4,340.74,0.0,Moscow,Smirnova,B2C,955.68,1362.96,407.28
ORD-2305-00621,2023-05-02,Headphones Pro,Electronics,4,1431.74,0.05,Saint Petersburg,Unknown,B2C,4667.2,5440.61,773.41
ORD-2407-00622,2024-07-22,Hiking Boots,Outdoor,6,132.16,0.0,Kazan,Volkova,B2B,570.72,792.96,222.24
ORD-2407-00623,2024-07-19,Smartphone X,Electronics,4,848.58,0.05,Kazan,Volkova,B2B,2719.8,3224.6,504.8
ORD-2408-00624,2024-08-23,Smartphone X,Electronics,3,184.84,0.1,Kazan,Orlov,B2C,464.16,499.07,34.91
ORD-2506-00625,2025-06-15,Tent 2P,Outdoor,4,311.58,0.05,Moscow,Unknown,B2C,1000.0,1184.0,184.0
ORD-2408-00626,2024-08-29,Camera Zoom,Electronics,5,138.88,0.0,Novosibirsk,Smirnova,B2C,492.85,694.4,201.55
ORD-2302-00627,2023-06-02,Jacket Wind,Clothing,5,28.93,0.0,Novosibirsk,Volkova,B2B,107.15,144.65,37.5
ORD-2303-00628,2023-03-30,Board Game,Toys,1,32.27,0.0,Nizhny Novgorod,Orlov,B2B,20.11,32.27,12.16
ORD-2304-00629,2023-04-09,Paper A4,Office,5,28.32,0.0,Yekaterinburg,Sidorov,B2B,103.6,141.6,38.0
ORD-2311-00630,2023-11-04,Cap Sport,Clothing,3,222.42,0.0,Nizhny Novgorod,Kuznetsov,B2C,448.71,667.26,218.55
ORD-2505-00631,2025-05-25,Headphones Pro,Electronics,2,183.37,0.0,Saint Petersburg,Sidorov,B2C,274.08,366.74,92.66
ORD-2502-00632,2025-02-06,Paper A4,Office,5,303.57,0.0,Nizhny Novgorod,Petrova,B2C,1164.85,1517.85,353.0
ORD-2307-00633,2023-07-30,Printer Jet,Office,7,80.75,0.0,Kazan,Sidorov,B2C,365.89,565.25,199.36
ORD-2412-00634,2024-12-28,Air Purifier,Home,5,42.34,0.15,Novosibirsk,Ivanov,B2C,168.15,179.95,11.8
ORD-2412-00635,2024-04-12,Coffee Maker,Home,5,66.5,0.1,Novosibirsk,Ivanov,B2C,262.6,299.25,36.65
ORD-2309-00636,2023-09-08,Laptop Air,Electronics,4,180.12,0.1,Yekaterinburg,Volkova,B2C,609.2,648.43,39.23
ORD-2411-00637,2024-11-28,Camera Zoom,Electronics,7,850.58,0.0,Saint Petersburg,Orlov,B2B,4732.84,5954.06,1221.22
ORD-2507-00638,2025-07-22,Blender Max,Home,4,192.41,0.2,Kazan,Orlov,B2C,500.2,615.71,115.51
ORD-2508-00639,2025-08-27,Camera Zoom,Electronics,2,776.21,0.0,Moscow,Petrova,B2C,1164.6,1552.42,387.82
ORD-2411-00640,2024-11-26,Headphones Pro,Electronics,6,866.47,0.0,Saint Petersburg,Ivanov,B2C,3673.56,5198.82,1525.26
ORD-2412-00641,2024-12-01,Building Blocks,Toys,2,7.54,0.1,Novosibirsk,Smirnova,B2B,10.72,13.57,2.85
ORD-2402-00642,2024-02-10,Monitor 24,Office,1,86.3,0.0,Novosibirsk,Sidorov,B2B,70.92,86.3,15.38
ORD-2302-00643,2023-02-21,Coffee Maker,Home,2,91.5,0.0,Yekaterinburg,Unknown,B2C,114.52,183.0,68.48
ORD-2411-00644,2024-11-03,Tent 2P,Outdoor,5,592.0,0.1,Novosibirsk,Smirnova,B2C,1881.9,2664.0,782.1
ORD-2506-00645,2025-06-25,Smartphone X,Electronics,7,292.26,0.0,Saint Petersburg,Smirnova,B2C,1330.63,2045.82,715.19
ORD-2410-00646,2024-10-08,Building Blocks,Toys,3,26.46,0.15,Moscow,Volkova,B2C,52.98,67.47,14.49
ORD-2408-00647,2024-08-10,RC Car,Toys,3,54.57,0.05,Nizhny Novgorod,Volkova,B2C,106.89,155.52,48.63
ORD-2504-00648,2025-04-16,RC Car,Toys,6,18.93,0.0,Moscow,Unknown,B2C,90.3,113.58,23.28
ORD-2505-00649,2025-05-26,Doll Classic,Toys,3,86.55,0.0,Moscow,Ivanov,B2C,209.34,259.65,50.31
ORD-2308-00650,2023-08-22,Board Game,Toys,3,39.94,0.1,Novosibirsk,Orlov,B2C,101.43,107.84,6.41
ORD-2309-00651,2023-09-05,Camera Zoom,Electronics,2,939.24,0.05,Saint Petersburg,Unknown,B2C,1543.46,1784.56,241.1
ORD-2407-00652,2024-07-31,Puzzle 1000,Toys,1,14.32,0.05,Moscow,Petrova,B2C,11.07,13.6,2.53
ORD-2310-00653,2023-11-10,Building Blocks,Toys,3,56.58,0.0,Saint Petersburg,Petrova,B2C,118.17,169.74,51.57
ORD-2501-00654,2025-01-28,Desk Chair,Office,5,182.03,0.0,Kazan,Ivanov,B2C,664.4,910.15,245.75
ORD-2308-00655,2023-08-21,T-Shirt Cotton,Clothing,1,10.46,0.0,Kazan,Unknown,B2C,8.8,10.46,1.66
ORD-2312-00656,2023-12-14,Sneakers Run,Clothing,4,92.88,0.0,Nizhny Novgorod,Smirnova,B2C,311.36,371.52,60.16
ORD-2409-00657,2024-09-26,Bike Helmet,Outdoor,1,341.76,0.1,Saint Petersburg,Volkova,B2C,223.57,307.58,84.01
ORD-2310-00658,2023-12-10,Smartphone X,Electronics,1,817.86,0.05,Novosibirsk,Sidorov,B2B,538.58,776.97,238.39
ORD-2306-00659,2023-06-15,Laptop Air,Electronics,1,430.4,0.1,Nizhny Novgorod,Volkova,B2C,300.48,387.36,86.88
ORD-2303-00660,2023-03-26,Printer Jet,Office,1,15.61,0.0,Nizhny Novgorod,Unknown,B2C,11.02,15.61,4.59
ORD-2505-00661,2025-05-02,Monitor 24,Office,1,199.64,0.05,Yekaterinburg,Volkova,B2C,127.22,189.66,62.44
ORD-2509-00662,2025-09-13,Bike Helmet,Outdoor,5,294.99,0.0,Novosibirsk,Ivanov,B2C,914.6,1474.95,560.35
ORD-2510-00663,2025-10-01,Doll Classic,Toys,4,37.71,0.05,Novosibirsk,Sidorov,B2B,112.16,143.3,31.14
ORD-2406-00664,2024-06-20,RC Car,Toys,2,32.29,0.0,Nizhny Novgorod,Unknown,B2C,52.22,64.58,12.36
ORD-2504-00665,2025-04-25,Printer Jet,Office,5,387.82,0.0,Nizhny Novgorod,Sidorov,B2C,1240.9,1939.1,698.2
ORD-2307-00666,2023-07-18,Thermo Bottle,Outdoor,3,445.18,0.1,Kazan,Orlov,B2C,994.14,1201.99,207.85
ORD-2310-00667,2023-10-21,Bike Helmet,Outdoor,7,122.24,0.15,Nizhny Novgorod,Petrova,B2C,603.12,727.33,124.21
ORD-2406-00668,2024-06-24,Sneakers Run,Clothing,7,16.21,0.0,Novosibirsk,Volkova,B2C,78.54,113.47,34.93
ORD-2508-00669,2025-08-08,Camera Zoom,Electronics,5,1151.24,0.2,Novosibirsk,Orlov,B2B,4250.8,4604.96,354.16
ORD-2411-00670,2024-06-11,Backpack 30L,Outdoor,6,355.24,0.1,Moscow,Petrova,B2B,1672.02,1918.3,246.28
ORD-2411-00671,2024-11-16,Thermo Bottle,Outdoor,2,456.19,0.0,Kazan,Ivanov,B2C,685.68,912.38,226.7
ORD-2504-00672,2025-04-11,Laptop Air,Electronics,7,695.2,0.05,Kazan,Ivanov,B2C,3349.5,4623.08,1273.58
ORD-2508-00673,2025-08-09,RC Car,Toys,5,20.22,0.0,Novosibirsk,Petrova,B2B,78.15,101.1,22.95
ORD-2407-00674,2024-07-30,Bike Helmet,Outdoor,2,471.94,0.0,Saint Petersburg,Smirnova,B2C,760.52,943.88,183.36
ORD-2403-00675,2024-03-23,RC Car,Toys,7,24.95,0.1,Moscow,Volkova,B2B,140.77,157.18,16.41
ORD-2502-00676,2025-02-09,Desk Chair,Office,4,299.18,0.0,Nizhny Novgorod,Orlov,B2C,914.76,1196.72,281.96
ORD-2411-00677,2024-11-22,Laptop Air,Electronics,1,808.93,0.0,Saint Petersburg,Kuznetsov,B2C,636.78,808.93,172.15
ORD-2506-00678,2025-06-13,Air Purifier,Home,6,261.13,0.0,Nizhny Novgorod,Smirnova,B2B,1159.32,1566.78,407.46
ORD-2509-00679,2025-09-07,Paper A4,Office,6,270.17,0.05,Nizhny Novgorod,Unknown,B2B,1262.22,1539.97,277.75
ORD-2312-00680,2023-12-13,Desk Chair,Office,7,183.2,0.2,Saint Petersburg,Volkova,B2C,772.17,1025.92,253.75
ORD-2302-00681,2023-02-02,Doll Classic,Toys,7,15.01,0.15,Yekaterinburg,Smirnova,B2C,81.06,89.31,8.25
ORD-2311-00682,2023-07-11,Doll Classic,Toys,7,32.07,0.05,Moscow,Sidorov,B2C,179.55,213.27,33.72
ORD-2307-00683,2023-07-15,Smartphone X,Electronics,3,542.65,0.15,Nizhny Novgorod,Kuznetsov,B2C,1004.07,1383.76,379.69
ORD-2310-00684,2023-10-20,Camera Zoom,Electronics,6,253.16,0.05,Novosibirsk,Unknown,B2C,1027.08,1443.01,415.93
ORD-2412-00685,2024-12-31,Desk Chair,Office,6,50.3,0.0,Moscow,Smirnova,B2C,247.68,301.8,54.12
ORD-2307-00686,2023-07-17,Hiking Boots,Outdoor,1,88.04,0.1,Nizhny Novgorod,Smirnova,B2C,67.47,79.24,11.77
ORD-2310-00687,2023-10-29,Jacket Wind,Clothing,7,69.21,0.1,Yekaterinburg,Sidorov,B2C,307.16,436.02,128.86
ORD-2310-00688,2023-10-20,Monitor 24,Office,6,221.78,0.05,Novosibirsk,Petrova,B2C,997.68,1264.15,266.47
ORD-2401-00689,2024-02-01,Headphones Pro,Electronics,2,782.51,0.1,Kazan,Unknown,B2C,979.5,1408.52,429.02
ORD-2308-00690,2023-08-11,RC Car,Toys,1,52.54,0.05,Nizhny Novgorod,Kuznetsov,B2C,41.0,49.91,8.91
ORD-2402-00691,2024-01-02,Coffee Maker,Home,7,273.09,0.0,Novosibirsk,Petrova,B2C,1166.62,1911.63,745.01
ORD-2508-00692,2025-02-08,Monitor 24,Office,4,45.0,0.05,Novosibirsk,Unknown,B2C,119.72,171.0,51.28
ORD-2306-00693,2023-06-02,Monitor 24,Office,4,243.8,0.05,Moscow,Unknown,B2B,763.48,926.44,162.96
ORD-2402-00694,2024-02-11,Jacket Wind,Clothing,1,77.38,0.1,Nizhny Novgorod,Petrova,B2C,47.71,69.64,21.93
ORD-2408-00695,2024-08-06,Lamp LED,Home,4,149.9,0.0,Kazan,Kuznetsov,B2C,432.28,599.6,167.32
ORD-2304-00696,2023-04-04,Tent 2P,Outdoor,7,86.42,0.0,Novosibirsk,Volkova,B2B,401.8,604.94,203.14
ORD-2305-00697,2023-05-16,Tablet Mini,Electronics,7,859.38,0.1,Saint Petersburg,Smirnova,B2B,4901.61,5414.09,512.48
ORD-2401-00698,2024-01-03,T-Shirt Cotton,Clothing,3,165.13,0.0,Kazan,Unknown,B2C,417.69,495.39,77.7
ORD-2408-00699,2024-08-04,Puzzle 1000,Toys,6,92.6,0.0,Nizhny Novgorod,Ivanov,B2C,366.9,555.6,188.7
ORD-2407-00700,2024-07-06,Building Blocks,Toys,5,9.65,0.0,Novosibirsk,Unknown,B2B,37.45,48.25,10.8
ORD-2410-00701,2024-10-02,RC Car,Toys,1,17.07,0.0,Saint Petersburg,Petrova,B2B,14.18,17.07,2.89
ORD-2307-00702,2023-07-12,Printer Jet,Office,6,158.14,0.05,Kazan,Petrova,B2B,597.9,901.4,303.5
ORD-2404-00703,2024-04-05,Printer Jet,Office,3,324.81,0.15,Nizhny Novgorod,Smirnova,B2B,776.46,828.27,51.81
ORD-2505-00704,2025-05-13,Building Blocks,Toys,2,45.74,0.0,Kazan,Kuznetsov,B2C,61.42,91.48,30.06
ORD-2508-00705,2025-08-09,Doll Classic,Toys,2,39.35,0.05,Yekaterinburg,Petrova,B2C,58.76,74.76,16.0
ORD-2304-00706,2023-04-11,Board Game,Toys,4,74.24,0.05,Nizhny Novgorod,Kuznetsov,B2C,226.12,282.11,55.99
ORD-2504-00707,2025-04-25,Cap Sport,Clothing,6,94.58,0.1,Moscow,Sidorov,B2C,426.24,510.73,84.49
ORD-2407-00708,2024-07-13,Keyboard Mech,Office,6,291.94,0.1,Nizhny Novgorod,Unknown,B2B,1184.22,1576.48,392.26
ORD-2506-00709,2025-06-06,Sneakers Run,Clothing,3,38.11,0.1,Nizhny Novgorod,Unknown,B2C,74.43,102.9,28.47
ORD-2509-00710,2025-09-24,Keyboard Mech,Office,7,363.39,0.0,Moscow,Petrova,B2C,1862.0,2543.73,681.73
ORD-2507-00711,2025-07-19,Printer Jet,Office,7,286.06,0.05,Kazan,Unknown,B2C,1284.92,1902.3,617.38
ORD-2404-00712,2024-04-07,Printer Jet,Office,7,168.65,0.05,Yekaterinburg,Sidorov,B2C,934.85,1121.52,186.67
ORD-2505-00713,2025-05-21,Cap Sport,Clothing,7,137.58,0.0,Moscow,Unknown,B2C,746.97,963.06,216.09
ORD-2406-00714,2024-06-13,Air Purifier,Home,3,224.27,0.1,Moscow,Unknown,B2B,552.36,605.53,53.17
ORD-2409-00715,2024-09-09,Backpack 30L,Outdoor,5,359.04,0.0,Novosibirsk,Petrova,B2C,1288.4,1795.2,506.8
ORD-2501-00716,2025-01-19,Printer Jet,Office,4,73.16,0.0,Novosibirsk,Unknown,B2C,243.68,292.64,48.96
ORD-2507-00717,2025-07-25,Paper A4,Office,3,261.0,0.0,Nizhny Novgorod,Kuznetsov,B2C,578.88,783.0,204.12
ORD-2402-00718,2024-02-17,Building Blocks,Toys,1,93.64,0.05,Yekaterinburg,Smirnova,B2C,76.96,88.96,12.0
ORD-2306-00719,2023-06-07,Monitor 24,Office,6,202.04,0.0,Nizhny Novgorod,Unknown,B2C,935.1,1212.24,277.14
ORD-2406-00720,2024-06-30,Paper A4,Office,4,276.09,0.05,Kazan,Unknown,B2C,845.48,1049.14,203.66
ORD-2410-00721,2024-06-10,Printer Jet,Office,2,184.96,0.2,Nizhny Novgorod,Unknown,B2B,234.96,295.94,60.98
ORD-2401-00722,2024-01-02,Air Purifier,Home,5,222.39,0.1,Nizhny Novgorod,Smirnova,B2C,920.2,1000.75,80.55
ORD-2411-00723,2024-11-10,Thermo Bottle,Outdoor,2,278.91,0.0,Kazan,Orlov,B2B,415.4,557.82,142.42
ORD-2401-00724,2024-10-01,Air Purifier,Home,2,158.14,0.0,Moscow,Unknown,B2C,220.0,316.28,96.28
ORD-2308-00725,2023-08-10,Lamp LED,Home,2,139.35,0.0,Nizhny Novgorod,Kuznetsov,B2C,228.34,278.7,50.36
ORD-2409-00726,2024-09-15,Laptop Air,Electronics,2,552.61,0.0,Moscow,Ivanov,B2B,666.8,1105.22,438.42
ORD-2401-00727,2024-01-17,Building Blocks,Toys,4,129.76,0.0,Nizhny Novgorod,Kuznetsov,B2C,421.72,519.04,97.32
ORD-2307-00728,2023-07-07,Doll Classic,Toys,3,9.95,0.05,Saint Petersburg,Ivanov,B2C,18.57,28.36,9.79
ORD-2402-00729,2024-02-25,Tablet Mini,Electronics,1,256.09,0.05,Nizhny Novgorod,Petrova,B2C,205.83,243.29,37.46
ORD-2310-00730,2023-10-21,Sneakers Run,Clothing,5,63.31,0.05,Yekaterinburg,Sidorov,B2B,224.1,300.72,76.62
ORD-2404-00731,2024-04-09,Coffee Maker,Home,5,33.29,0.0,Novosibirsk,Petrova,B2B,124.35,166.45,42.1
ORD-2505-00732,2025-05-20,Paper A4,Office,4,6.76,0.1,Moscow,Volkova,B2C,17.04,24.34,7.3
ORD-2307-00733,2023-07-08,Board Game,Toys,7,48.79,0.0,Saint Petersburg,Sidorov,B2B,254.87,341.53,86.66
ORD-2501-00734,2025-01-27,Monitor 24,Office,3,347.13,0.0,Kazan,Sidorov,B2C,861.3,1041.39,180.09
ORD-2405-00735,2024-05-04,Sneakers Run,Clothing,6,44.84,0.0,Moscow,Petrova,B2C,198.54,269.04,70.5
ORD-2501-00736,2025-01-25,Backpack 30L,Outdoor,3,48.71,0.05,Moscow,Unknown,B2C,111.39,138.82,27.43
ORD-2505-00737,2025-05-22,Air Purifier,Home,7,237.1,0.1,Moscow,Sidorov,B2C,1050.49,1493.73,443.24
ORD-2410-00738,2024-10-15,Printer Jet,Office,3,29.81,0.0,Yekaterinburg,Unknown,B2C,73.08,89.43,16.35
ORD-2307-00739,2023-07-06,Vacuum 3000,Home,7,84.38,0.05,Moscow,Unknown,B2C,395.64,561.13,165.49
ORD-2309-00740,2023-09-22,Blender Max,Home,2,240.83,0.0,Nizhny Novgorod,Ivanov,B2C,346.62,481.66,135.04
ORD-2412-00741,2024-02-12,Jacket Wind,Clothing,3,116.57,0.05,Novosibirsk,Volkova,B2C,280.8,332.22,51.42
ORD-2504-00742,2025-04-10,Monitor 24,Office,2,128.83,0.1,Yekaterinburg,Ivanov,B2C,202.7,231.89,29.19
ORD-2503-00743,2025-03-23,Tent 2P,Outdoor,5,25.97,0.0,Nizhny Novgorod,Unknown,B2C,93.95,129.85,35.9
ORD-2305-00744,2023-05-25,Monitor 24,Office,4,304.3,0.0,Kazan,Petrova,B2C,761.4,1217.2,455.8
ORD-2503-00745,2025-03-25,Paper A4,Office,3,221.76,0.05,Moscow,Orlov,B2C,440.97,632.02,191.05
ORD-2503-00746,2025-03-26,Thermo Bottle,Outdoor,5,103.55,0.1,Saint Petersburg,Ivanov,B2C,421.3,465.98,44.68
ORD-2405-00747,2024-05-04,T-Shirt Cotton,Clothing,6,76.93,0.0,Kazan,Ivanov,B2C,336.54,461.58,125.04
ORD-2503-00748,2025-03-07,Air Purifier,Home,1,150.02,0.1,Yekaterinburg,Kuznetsov,B2B,94.12,135.02,40.9
ORD-2312-00749,2023-12-22,Air Purifier,Home,2,77.55,0.1,Moscow,Unknown,B2B,116.16,139.59,23.43
ORD-2501-00750,2025-01-14,Desk Chair,Office,2,219.82,0.0,Kazan,Unknown,B2C,335.52,439.64,104.12
ORD-2302-00751,2023-02-04,Board Game,Toys,4,132.91,0.05,Saint Petersburg,Ivanov,B2C,329.04,505.06,176.02
ORD-2310-00752,2023-10-23,RC Car,Toys,5,30.92,0.0,Novosibirsk,Ivanov,B2C,107.7,154.6,46.9
ORD-2412-00753,2024-12-01,Headphones Pro,Electronics,2,598.94,0.1,Saint Petersburg,Kuznetsov,B2C,960.08,1078.09,118.01
ORD-2403-00754,2024-03-07,Doll Classic,Toys,1,44.9,0.2,Yekaterinburg,Unknown,B2B,28.85,35.92,7.07
ORD-2508-00755,2025-08-26,Laptop Air,Electronics,3,268.98,0.0,Novosibirsk,Sidorov,B2B,616.35,806.94,190.59
ORD-2306-00756,2023-06-27,Tent 2P,Outdoor,1,79.29,0.0,Saint Petersburg,Petrova,B2C,47.76,79.29,31.53
ORD-2509-00757,2025-09-28,Laptop Air,Electronics,7,597.42,0.0,Yekaterinburg,Unknown,B2C,3237.78,4181.94,944.16
ORD-2505-00758,2025-05-27,RC Car,Toys,1,80.65,0.0,Moscow,Petrova,B2C,59.11,80.65,21.54
ORD-2406-00759,2024-06-12,Coffee Maker,Home,4,131.75,0.15,Yekaterinburg,Ivanov,B2C,386.52,447.95,61.43
ORD-2301-00760,2023-01-14,T-Shirt Cotton,Clothing,7,72.16,0.0,Nizhny Novgorod,Unknown,B2B,392.91,505.12,112.21
ORD-2312-00761,2023-12-30,Paper A4,Office,5,33.53,0.0,Saint Petersburg,Kuznetsov,B2C,138.45,167.65,29.2
ORD-2402-00762,2024-02-23,Building Blocks,Toys,2,139.01,0.0,Yekaterinburg,Smirnova,B2C,186.6,278.02,91.42
ORD-2303-00763,2023-03-16,Laptop Air,Electronics,1,1028.1,0.05,Moscow,Volkova,B2C,784.39,976.69,192.3
ORD-2411-00764,2024-11-13,Board Game,Toys,4,18.06,0.0,Nizhny Novgorod,Orlov,B2C,52.08,72.24,20.16
ORD-2503-00765,2025-03-14,Board Game,Toys,1,38.85,0.1,Kazan,Petrova,B2B,27.48,34.97,7.49
ORD-2503-00766,2025-03-11,Jacket Wind,Clothing,4,159.54,0.0,Kazan,Unknown,B2B,505.0,638.16,133.16
ORD-2412-00767,2024-12-04,Monitor 24,Office,7,63.82,0.05,Yekaterinburg,Kuznetsov,B2C,318.01,424.4,106.39
ORD-2503-00768,2025-03-15,Hiking Boots,Outdoor,3,335.9,0.05,Saint Petersburg,Smirnova,B2C,752.31,957.32,205.01
ORD-2307-00769,2023-07-08,Smartphone X,Electronics,6,684.39,0.0,Novosibirsk,Petrova,B2B,3322.74,4106.34,783.6
ORD-2401-00770,2024-01-01,Camera Zoom,Electronics,3,833.17,0.05,Kazan,Volkova,B2B,1672.53,2374.53,702.0
ORD-2402-00771,2024-02-12,Tent 2P,Outdoor,1,572.97,0.05,Moscow,Kuznetsov,B2C,420.4,544.32,123.92
ORD-2309-00772,2023-09-05,Building Blocks,Toys,3,87.88,0.0,Saint Petersburg,Smirnova,B2C,190.11,263.64,73.53
ORD-2306-00773,2023-06-01,Printer Jet,Office,5,114.75,0.05,Novosibirsk,Sidorov,B2C,476.4,545.06,68.66
ORD-2502-00774,2025-02-03,Jacket Wind,Clothing,6,184.89,0.15,Kazan,Ivanov,B2C,906.96,942.94,35.98
ORD-2307-00775,2023-07-16,Tent 2P,Outdoor,2,164.77,0.0,Yekaterinburg,Smirnova,B2B,217.6,329.54,111.94
ORD-2406-00776,2024-06-03,Backpack 30L,Outdoor,2,477.77,0.1,Kazan,Unknown,B2B,575.2,859.99,284.79
ORD-2504-00777,2025-04-28,Keyboard Mech,Office,2,90.97,0.1,Saint Petersburg,Unknown,B2C,151.16,163.75,12.59
ORD-2507-00778,2025-07-17,Tablet Mini,Electronics,4,986.64,0.1,Kazan,Unknown,B2C,2820.64,3551.9,731.26
ORD-2405-00779,2024-05-24,Hiking Boots,Outdoor,7,75.87,0.1,Kazan,Volkova,B2C,440.37,477.98,37.61
ORD-2503-00780,2025-03-18,Keyboard Mech,Office,3,94.38,0.1,Nizhny Novgorod,Ivanov,B2C,209.76,254.83,45.07
ORD-2405-00781,2024-05-16,Keyboard Mech,Office,1,254.68,0.0,Saint Petersburg,Unknown,B2C,154.65,254.68,100.03
ORD-2405-00782,2024-05-13,Hiking Boots,Outdoor,5,465.92,0.0,Moscow,Sidorov,B2B,1746.35,2329.6,583.25
ORD-2409-00783,2024-09-01,Sneakers Run,Clothing,1,84.28,0.0,Kazan,Sidorov,B2C,56.35,84.28,27.93
ORD-2408-00784,2024-08-20,Jacket Wind,Clothing,1,90.27,0.1,Moscow,Ivanov,B2B,75.32,81.24,5.92
ORD-2406-00785,2024-06-25,Vacuum 3000,Home,2,195.42,0.15,Moscow,Ivanov,B2B,265.98,332.21,66.23
ORD-2504-00786,2025-04-24,Desk Chair,Office,2,232.45,0.05,Yekaterinburg,Unknown,B2B,301.14,441.66,140.52
ORD-2304-00787,2023-04-28,Camera Zoom,Electronics,7,498.19,0.05,Kazan,Volkova,B2C,2710.54,3312.96,602.42
ORD-2403-00788,2024-03-01,Air Purifier,Home,7,256.07,0.0,Saint Petersburg,Kuznetsov,B2B,1370.6,1792.49,421.89
ORD-2412-00789,2024-12-09,Backpack 30L,Outdoor,5,181.6,0.0,Moscow,Kuznetsov,B2C,699.0,908.0,209.0
ORD-2406-00790,2024-06-16,Tablet Mini,Electronics,5,642.99,0.0,Nizhny Novgorod,Unknown,B2B,2567.85,3214.95,647.1
ORD-2507-00791,2025-04-07,Printer Jet,Office,5,11.55,0.15,Novosibirsk,Petrova,B2B,38.85,49.09,10.24
ORD-2408-00792,2024-08-21,Hiking Boots,Outdoor,2,216.56,0.05,Yekaterinburg,Volkova,B2C,333.24,411.46,78.22
ORD-2403-00793,2024-03-10,RC Car,Toys,1,67.8,0.1,Moscow,Unknown,B2C,41.9,61.02,19.12
ORD-2509-00794,2025-09-08,T-Shirt Cotton,Clothing,2,99.05,0.1,Moscow,Kuznetsov,B2C,158.62,178.29,19.67
ORD-2301-00795,2023-01-10,Building Blocks,Toys,7,48.32,0.0,Moscow,Ivanov,B2C,225.96,338.24,112.28
ORD-2304-00796,2023-04-02,Puzzle 1000,Toys,7,40.84,0.1,Novosibirsk,Sidorov,B2C,212.73,257.29,44.56
ORD-2411-00797,2024-11-01,Tablet Mini,Electronics,7,732.07,0.0,Nizhny Novgorod,Sidorov,B2C,4127.9,5124.49,996.59
ORD-2502-00798,2025-02-15,Puzzle 1000,Toys,6,41.97,0.0,Nizhny Novgorod,Sidorov,B2C,175.62,251.82,76.2
ORD-2304-00799,2023-04-03,Printer Jet,Office,5,109.66,0.0,Nizhny Novgorod,Smirnova,B2C,378.4,548.3,169.9
ORD-2406-00800,2024-06-10,Monitor 24,Office,5,87.38,0.0,Moscow,Petrova,B2C,326.6,436.9,110.3
ORD-2504-00801,2025-04-10,Thermo Bottle,Outdoor,7,413.07,0.0,Nizhny Novgorod,Unknown,B2C,1861.79,2891.49,1029.7
ORD-2406-00802,2024-06-20,Tent 2P,Outdoor,7,277.63,0.0,Nizhny Novgorod,Petrova,B2C,1629.53,1943.41,313.88
ORD-2303-00803,2023-03-25,Sneakers Run,Clothing,3,40.63,0.0,Kazan,Sidorov,B2C,102.63,121.89,19.26
ORD-2505-00804,2025-05-10,Jacket Wind,Clothing,4,17.76,0.0,Yekaterinburg,Orlov,B2C,56.28,71.04,14.76
ORD-2505-00805,2025-12-05,Hiking Boots,Outdoor,2,188.67,0.05,Novosibirsk,Petrova,B2C,265.92,358.47,92.55
ORD-2309-00806,2023-09-30,Bike Helmet,Outdoor,3,67.17,0.05,Moscow,Unknown,B2C,145.95,191.43,45.48
ORD-2412-00807,2024-12-27,Jeans Slim,Clothing,6,62.6,0.05,Kazan,Kuznetsov,B2C,283.74,356.82,73.08
ORD-2307-00808,2023-07-22,Headphones Pro,Electronics,3,908.86,0.1,Novosibirsk,Volkova,B2C,1984.38,2453.92,469.54
